,rating,review
153,50,Courteous staff. All covid 19 norms are properly followed. Food tastes good and the property is in excellent location. Really like the place. The property has a good list of amenities and all amenities are well maintained.
154,50,The food is amazing of the restaurant here with a wide range of options.  The quality and taste gives you a value for money.  I will always make sure to visit the restaurant of this beautiful hotel to actually try other authentic dishes..  Regards Tarun Samvedi
155,50,I visited bangalore in the last year during november to my brothers place also fr an official visit directly from dubai. So thought of having my client /business meet at the Sheraton as it was feasible for me and some of my colleagues. We chose to sit at Chine Bar as we decided to have our discussion with couple of beer and few snacks as it was also at the hotel reception. After entering it was straight in mind that we have chosen a perfect place and environment as the ambience of the bar was amazing yet so formal with an wonderful sitting arrangement. The server and bar manager was so humble with a great spirit of hospitality. In the meantime we also met a gentleman named Mr. Priyat who was very knowledgable about the property and also invited us for a Show-round and was very…
156,50,"This was the best stay I had with my fiance, before lockdown and the whole COVID outbreak. It was our valentine staycation and the overall experience was made memorable and cherishable because of the amazing hospitality and service of hotel staff. Chime bar has a very nice atmosphere and best service. We enjoyed alot."
157,50,We had a great time at the restaurant. The food and quality of service was top notch and the staff was very hospitable and looked out for our needs. Had an excellent evening there and will definitely recommend this place to everyone! 
158,50,"We tried feast for the first time. Had dinner with friends. The food was great, freshly cooked, very tasty and well presented. Menu is perfect, something for everyone. The staff were very approachable and helpful. Will be back definitely!"
159,50,"Came to this city that always mesmerises me, a climate which is so conducive, that I don't feel like going back. Tried the food at the coffeeshop with a few friends and to my surprise the food was delicious. Attentive staff, and quick service! We had a good experience. Thank you."
160,50,"I stayed at Sheraton with my family and it was absolutely a pleasure to stay at Sheraton courtesy to Ishvi's customer centric approach which made us to feel the stay as comfortable as our home.  Ishvi is ambidextrous in understanding the needs of the customer and goes above and beyond in making a positive connect emotionally. People are not loyal to buildings,  loyalty is built when someone is emotionally touched. I must say that Sheraton is blessed to have an employee like her! Despite being inundated with multiple requests, she always greets the guests with smile.   Thanks again for making our stay memorable.  With Ishvi's professionalism, customer centric attitude, hard work and pleasing personality, I'm very confident that she will excel in her career.  Thanks again and look…"
161,50,"The Service provided by Miss Arunima Chakraborty and Team was outstanding. Our Employees whoever took part in the meeting and stayed, said the hospitality was amazing. Thank You for everything. Regards Ilayaraja K Administrator AkzoNobel India Limited"
162,50,"We had visited sheraton for our anniversary last year and mentioned it to ms ishvi there post which it was magical , chef sumit took great care of us , we have a beautiful cake at the end of our meal which was a surprise. Its time for our anniversay soon , hopefully we get to celebrate again !"
163,50,"Had great experience, Stay and Food was fantastic and Chef Mohammed was an absolute delight !!   The rooms were clean and cozy, the staff was very friendly, had global cuisine, close to many offices, shuttle service available"
164,50,I visited during Christmas on a Sunday.The Sunday Brunch was very nice.Feast restaurant was nicely decorated and attractive.Staffs were very well behaved and service was quite impressive. I have even referred my friends to visit this hotel.I loved it.
165,50,I am thankful to the whole team for making the stay of my foreign client a very pleasant stay. They had all come to India for the first time and they carried with them a very wonderful experience . Their every need was very looked after. My special thank to Mr Shalini Sahu. She really made sure that her whole team was well aware of their requirement.
166,50,I have hosted 3 Orcale event in Sheraton Grand Hotel and Convention centre in the month of Dec. The hotel facilities were really nice. The sales person Shalini and Andrew were really helpful. The overall experience was above than the expectation. Ill definately recommend the hotel for the events. The food was very delicoius and my client was very happy with the event. Hope to host another event soon. Great Job done by Sheraton Team.
167,50,"I had a good stay at Sheraton Grand Hotel. It is one of its kind. Delicious food, nice staff. Infact celebrated anniversary for elite experience, wonderful arrangements done by staff. I really had a good time. Will visit the place soon and higly recommended hotel."
168,50,"I experienced their facilities twice for some official events and it feels great to have it one of the best Hospitality destination in Bangalore. Be it their comfy rooms, decorated lobbies or their welcoming staff, and what makes it more memorable is their Cuisines and the man who makes it more meaningful is Chef MD. He makes sure to give you the taste that will not only blow your mind, it will make your stay memorable. Thanks for all your gestures. Keep doing the great work. Best Wishes"
169,50,"Brand new hotel so the facilities are perfect. The staff are amazing! Speaking English very well, they strike the perfect balance between professionalism and friendly, discrete and attentive. The management are visibly putting a lot of effort to draw the comfort to the guest. I really aprreciat all the services starting from food and beverages, Housekeeping to safety adn security. The hotel has beautiful banquets and convention centre. I went for the Mckinsey event where i met Sales Person Shalini Sahu. She was very active in terms of Solutions and guest handling. I appreciate the effor she puts on the events. She has solution for all the problem no matter its a stage size or Dj. She will suggest and share all the possible solutions which i really aprreciate. We really enjoyed…"
170,50,"Upper cut  & Fiest restaurant are really good:  Chefs are very hospitable and always look out for your needs. Chef Mohammed, Chef Summit, Chef Raj really looked after us during our stay as always. Excellent evenings during our two weeks with good food & service."
171,50,Has yummiest menu items  at uppercut and been advocated by there chef Mohammed & chef Anirudh . Had an excellent  evening food because of there inputs. Staff courtesy matters grateful for there little gesture  As its little far from MG road but when ever time permits  will take a chance .
172,50,"We had annual party of our company which is happening in convention center of sheraton grand. Entire area is looking so beautiful well decorated. The service staff of this hotel is very good. Sheraton hotel you have great staff. I would to thanks arveen, manish, avinash, sovan, visal, sariq and team thank you for making this event successful."
173,50,"From the beginning to the end this was a Great vacation... Great staff food, coffee. You have to go there! I and my husband got massages and the ladies there were so wonderful to us and I was completely relaxed and 'massaged out'. Good stay"
174,50,"Amazing experience feast restaurant and Chime bar, while having my meal in feast restaurant and relaxing my self at chime bar I felt that staffs are really perfect in their profession. I would love to visit again."
175,50,Visited this amazing place with friends. Everything was amazing. Food was delicious. Well explained about the hotel by Shalini from sales. She was an example of true Hospitality. I gonna definitely reserve this place for my upcoming meetings.
176,50,I visited this hotel for a wedding function... The service I received from the staffs and there behaviour were awesome... The facility in the hotel and the meals they served were super... Being a hotel management student I could correlate my theory classes to the live experience... I really mention one of your staffs named Mr. Amal Babu because of his sincerity in the field...
177,50,"I spend 2 weeks in Bangalore Sheraton Grand hotel. The location, staff, amenities, food, hospitality was truly amazing. Me and my family have a great stay. I personal want to thank Chef Mohamad who understands guest need and provide his full support to make the stay unforgettable. Thankyou Chef Mohamad for serving delicious food and great hospitality."
178,50,Excellent service by the staff. Location is good. Rooms are excellent. Food is good. Bar section is awesome. Lounge area is pleasing. Pool side lunch gives a mesmerizing view. Budget friendly visit. Good experience.
179,50,"I visited mariott bangalore back in January this year and was really recieved warmly. Soothingly hospitable environment and an ambience apt for having a relaxed time. The staff was immensely considerate and especially Ms. Shalini Sahu, who made sure we had no complaints by any means. Overall, an excellent place to stay."
180,50,"I have visited  this property for a day. I had wonderful experience at this amazing property. Food was very yummy, Service was super quick, friendly staff, thanks to entire staff of Sheraton Banglore. Will visit soon"
181,50,I am from PSN i.e. same community where this hotel is situated and i must say all the staff members are amazing and this ia the main reason i always visit this place on all occasions. Specially Chef Mohammed who always take care of its customers and make sure when they leave they have a smile on their face. Smile as they like the food and personal touch by him and other staffs. Love to see it open soon to eat.
182,50,I was the great experience specially for food with this hotel.. Thanks to chef Mohammed for warm welcome and dishes that he customize for me according to my taste.. Thank for all staff for their well behaved.
183,50,"Amazing food and decor !! Would like to be here again. Service can be improved, but still it deserves a good rating............  Water dispensers were kept at far off places and this created lot of inconvenience"
184,50,Even during this hard time they did deliver the food in real quick time and also there was no compromise in the food quality and quantity. The delivery boy maintained the all the hygiene measures and we are really satisfied by the service.
185,50,It was a pleasant surprise to see a very good well maintained hotel with excellent staff in the heart of bengaluru. The rooms are well decorated and amenities. The architecture and interior are luxurious. The meeting hall are equally  elegant and services is excellent.  If you are a starwood preferred Guest you must visit this place.
186,50,"Food at Sheraton grand is really grand. Lobby area is really great. Here staffs are really helpful and cooperative enough.The hotel rooms were very clean and surprisingly quiet, couldn't really hear what was going on outside. Definately i Wii l recommend this hotel with my colleagues."
187,50,Lexurious rooms and excellent service.. would suggest all my friends and family.. I loved the mouth-watering food they served me.. healthy and delicious..  Thank you vivek vinod for your humble service and hope you will do good in your life.
188,50,"The hotel is having excellent rooms , good room service and their laundry service for the guests are also great. All in all it was good experience there🤩. The food served was also nice one and overall it was a good experience."
189,50,Sheraton grand is really a nice hotel to stay in bangalore. It is a well maintained great property. A big thanks to the staffs there who are very helpful and very quick to respond. They have laundry service for the guests. The food there is also really nice.
190,50,A trip which is with friends it’s always amazing but a trip organised by trip advisor is fabulous experience ever me and my friend book a trip with the help of trip advisor where i get the best deal within my budget and all the bookings done by them and all are done well hotel are amazing the staff and all coordinate well overall a amazing experience which i never forget in my whole life we enjoyed at peak we all are going to plan a next trip
191,50,"I enjoyed my stay at Sheraton grand , They helped us in arranging an awesome surprise for my friend's birthday which she felt very special and amazing. The staff was very helpful with the arrangements in a short span of time. I am so thankful to them . We enjoyed alot 😇."
192,50,It was a great High tea and Dinner in Sheraton Grand... Specially thanks to Avinash for this great event and specially thanks to Prasenjit for the great buffet service  Love to visit again. Thanks Sheraton Grand for this Memorable event.
193,50,"I had awsome experence.staffs r very good..I ordered Tandoori lamb chop,tiger prawns,brie cheese kulcha thoes are too good.This is one of the excellent restaurent in the Bangaluru.I'llrecommend this to my family n friends for sure."
194,50,"In january i cordinated a conference for about 700 participants. Good Recomodations, good food and comfortable rooms. Definitely recommended.Nice service with great staff work. Everyone appreciated the service of banquet staff All the staff are poliliar with their service. And Special thanx to shubham gopal and Bikky kumar These two boys are very helpfull and hardwork and well disciplined guys... Once again thanx to shubham gopal and Bikky kumar thankyou soo much guys.."
195,50,"I had been to Bangaluru and had the opportunity to had lunch at Sheraton grand Bangaluru Whitefield hotel & Convention Centre with my family.Food we had was tasty, hygienic and mouth watering.The best food we had.Hotel structure and decoration was also good.The service was best.Cleanliness was good.Atmosphere was good.Rate was reasonable.We would like to recommend others to visit the hotel and enjoy the food.We would like to give Seven Stars to the hotel."
196,50,"I have been staying in this since Feb 2019 and the latest being in March’20. The reason for this being the preferred choice is the unmatched service being offered. The whole experience beginning with Check in , breakfast buffet spread , Lounge facilities etc are top notch. The service staff extends all the courtesy and helps possible to make the stay as memorable as possible . I highly recommend this place to everyone may it for business or leisure . A special shout out to Ishvi Tandon from the front desk who has set a high benchmark in terms of guest service.🙂"
197,50,"During the current lock down period, when Dining-in is a challenge, Sheraton Grand at Whitefield, Bangalore has offered home delivery. The menu is neatly laid out with pleasing pictures of the food. Along with the regulars, they also carry a Ramadan Special menu and that quickly grabbed my attention. It listed Raan, Haleem and Biryani with a 24 hour lead time - meaning you have to order a day in advance to get these items. I quickly called them and booked an order for the next day. It was a pleasant experience to even book the order. Mr. Pankaj helped me with all the necessary details of the food and order process. Next day the food was delivered by Mr. Pankaj at the committed time without any follow ups.  Extremely well packaged in a Sheraton bag, with out any spills. Very…"
198,50,I was here for conference which was very well handled. Food was good and loading was also very well hendled.I would like to Thank hotel Sheraton grand for such good hospitality and excellent service.   Our team would like to do more event in future.
199,50,"In december i cordinated a conference for about 40 participants. Good Recomodations, good food and comfortable rooms. Definitely recommended.Nice service with great staff work. Everyone appreciated the service of banquet staff. All the staff are polite and familiar with their service.  I would like to visit other outlet of Sheraton as well.  Thank you."
200,50,"The front desk staff was very approachable, friendly and helpful making my trip a memorable one. The meals were quite delicious. Overall it was a great trip. Looking forward to meet you again. Great job guys 👍"
201,50,"It was fantastic must visit people are so kind ambience is great. Hotel amenities, luxuries, room services are remarkable. Also reception people are so kind that they are always ready to help you. Must visit"
202,50,"Supper friendly staff who work hard to make our stay positive and relaxed.good atmosphere and style.there food is exceptional with great variety.during meeting in scarlet hall staff were very active.planning of banquet staff is very good doing turndown of hall in very minimum period of time .thank you avinash,visal,sovan,shariq,manish, Ashwini and team.will visit again."
203,50,"I had visited Bangalore to attend friends wedding and booked a room in these hotel.  Choosing Whitefield I can surely say it is the best tasty food, excellent stay, awesome ambience, great service too. Mall is very nearby and wonderful place. Highly recommended. "
204,50,We had our new facility that was had a soft launch on 9th Dec last year and Sheraton Grand was the chosen one for obvious reasons for the catering. I not only feel so delighted but so proud to share that our hospitality partners are not only professional in their approach but extremely warm when it comes to handling customers / clients. The cuisine was so well appreciated by the guests and we had a lavish spread with utmost attention given to hygiene and presentation and quality.  Apologies for the delayed note and I reminded myself that it was long overdue.  Thank you Mr Andrew Khawas for this wonderful hospitality that also suited out budget and for your exemplary service. Much appreciated. Pl extend my gratitude to all your staff.  Thank you.  Stay safe Jai Hind  Major Aditi …
205,50,"I have visited Bangalore for official visit and my office has booked the hotel for an event of FORUM 2019. The hotel lives up to its name - it is very grand. The rooms are very well done and clean. Very good quality British style interior with wooden flooring and heighted ceiling looks more elegant. The rooms are modern, clean, spacious and well equipped. The food in the restaurants also has a very wide variety and is very good and delicious. An absolutely amazing experience, very supportive staff, especially duty Manager Mr. Ashish Kamat and his team. I would recommend this hotel to all. Would definitely want to go back there again."
206,50,We recently held an event at the Sheraton Grand Whitefield hotel's convention center for about 1000 pax. It was a corporate event.  The venue in itself is one of the best in Bengaluru. It's quite spacious which was our prime requirement. We were extremely satisfied with the services provided by the Sheraton staff! The staff was extremely courteous and humble.   Andrew from the sales team in particular was very helpful in making sure that the bookings were done on time.   The food and drinks were quite good as well.  We look forward to organize more such events at this venue.
207,50,"Had stayed here early this year, excellent hotel ! Very good food , great ambience. I can surely say that this is the best choice if you have work in Whitefield , the offices are in the same campus you would not have to deal with any traffic. Kudos to the team for delivering great service 👍"
208,50,my first time staying here an it was great. the hotel is very clean. staff is over to the top great. anything you need they will provide.we had meetings in convention center and the hall view are looking fantastic. the staff over there are very polite and very helpful thank you.
209,50,"Our destination wedding affair was fun-filled from the moment we started, the staff took great care of us. The wedding was absolutely beautiful and captured my vision completely. I couldn't be happier with my destination wedding!"" Please keep up the good work. A special thanks to one and all involved especially the leadership team, Amit Rana, Nitin and Kulpreet. Kudos!!!"
210,50,"Heyyy youuu guyssss our there , thank you for making our stay a lovely one !! Shall be back soon 😊 The restaurants in the open is fantastic and specially the staff at the front desk are very warm and welcoming. "
211,50,"Great ambience and excellent service, sorry won’t remember the names. Good and tasty food, high speed internet, good hygienic maintenance, awesome customer service, fantastic staffs. It’s a good experience at Sheraton. My company staff also stayed in this hotel in the begging of this year and they also appreciated a lot about the hotel staff, ambiance and services. Thank you to the entire Sheraton team for providing excellent services every time."
212,50,I often have to go to banglore on business and stay at sheraton. The service and food at this hotel is absolutely the best compare with so many of hotel. I went to banglore for my company meeting. Meeting space is enough and well decorated staff were so co operative and very helpful.
213,50,"We had memorable and peaceful  stay.we celebrated our anniversary. Amazing  interiors, Comfortable Room space, good food quality,professional  staff, highly  clean hygienic place. Pool area and bar was amazing  to enjoy  your evening  with loved once."
214,50,An excellent option for your comfort stay in the beautiful city of Bangalore. Close proximity to the airport makes it bespoke choice which offers best in class amenities and service. Great hospitality.
215,50,"Sheraton team thank you very much for making the client meating so successfull. My every Client live the four and decoration of our hall that you people did.amal,manish,avinash you guys are excellent. Like see you  soon in next functions."
216,50,Sheraton has been an integral partner in supporting our large scale events at their banquet space or through out door catering. We have received excellent support in catering to our clients such as Decathlon and Novonordisk.
217,50,"We were part of a conference group at the hotel, must appreciate that all the arrangements were nicely taken care off by the hotel staff with a smile from the warm welcome. It was a nice experience and recommend the hotel for events"
218,50,"We organised one of our corporate parties here and it was an absolute delight. Right from the venue, food, hospitality, service everything was perfect. Food was amazing and they went over and above to serve us. All my interactions with the hotel staff was very good. I would certainly recommend this venue for any corporate event. They also have a huge convention centre to accommodate approx 2000 people. "
219,50,I was here to attend conference. Ambiance is good and beutiful. The staff was treated very well and great. There service was superb. The food was so delicious and great. And thank you for such a warm treat.
220,50,I was here to attend the wedding with my family..The services was amazing and the staff was very friendly and cooperative. The food was great and the hotel got a very good ambience. Would love to visit the hotel again...
221,50,"Heartfelt thanks to the people on the front line of your industry who despite the risk and despite the lock-down ensure seamless service We tried your home delivery service and it was great, the same amazing taste with safe delivery  Keep it up and thank you once again"
222,50,"I really enjoy the buffet at The feast; with delectable dishes offering a wide range of choices, this one is my favourite place to enjoy grub with my friends and family. Right from Indian, continental, Chinese, ...one can find something to suit each's palette. The soothing ambience with spacious seating adds to the whole experience."
223,50,I went for my lunch as I was looking for some tasty and quality food. During this time I did not trust any other brands and ended up here in Whitefield . The food was super tasty and my budget friendly . The ambience was really awesome . The greetings pleased me . Hope to visit soon again.
224,50,"One of the finest properties in Bengaluru, sheer luxury. Great ambience, well lit, luxe amenities. Epicurean delight, nothing less-nothing more was perfect, was a homecoming experience, would definitely like to revisit for sure."
225,50,"I have been to Feast restaurant with my friends since it's near to my apartment. Honestly I didn't expect anything from them, but when I see their buffet variety I was quite impressed and staff were well trained and very friendly.I will visit Bangalore again after Corona and will definitely visit there. Keep up the good work Sheraton Team...."
226,50,"The hotel is great. It was a pleasant stay, staff was polite and helpful. The food was delicious and served hot. Interiors are nice and the rooms were clean and comfortable. Overall it was a great experience and a recommended place to stay."
227,50,Had an amazing stay in the hotel. Staff was helpful and breakfast  was great. Room was perfect for myself. The hotel was neat and clean and maintained well. The response from the management over any requests were taken good care of.
228,50,Thank you Arunima and team  for all the coordination to manage leadership team staying at your property.  You were able to manage to get all members in your property for stay to 5 nights as part of Leadership visit.  Leadership team shared  Delightful Experience with us.  Thank you for your continued help.
229,50,"Friendly and approachable staff, my room key got disabled several times but staff were very friendly and helped me all the time. All staff went extra mile to ensure I should have a delightful stay. I was extremely happy and I will definitely recommend this hotel for all be it friends and family. Ms.Ruchika was very kind and helped me during check-in, offered me water without being asked, nice gesture. Food was amazing."
230,50,"Amazing hotel ,great food ,great rooms , staffs are really amazing and helpful .perfect place to stay a must visit hotel . The bar is really amazing, i just love the ambience .restaurants are also really good."
231,50,I was staying at the Grand Sheraton at Whitefield on a business trip and it was the best stay I have had in Bangalore which I visit a few times a year. The location was excellent for my meetings and the hotel had great restaurants and amenities. The staff were very helpful and gave me a warm welcome after a long trip. I would recommend this hotel to anyone who is on business in Bangalore
232,50,"We had a Company Annual party here, every minute details were taken care of by the Banquet manager and their super efficient team - Sovan and Vishal were amazing their service was courteous and professional.  Food was amazing with generous amount of spread, The banquet hall was large with comfortable for large gatherings, the rest rooms are clean and hygienic.  I total amazing experience and as I said earlier every minute details has been taken care of very well.  We plan for same party this year too..."
233,50,We visited here with my friends  for the hotel they have the neat and clean room Plus maintain the hygienic level also which I loved  it and my friends  also . every Rooms  are  maintained well . the staff members are   outstanding .our conference went well .will definitely coming soon for our next conference .A special thanks to all Sheraton team.
234,50,"I would like to truly appreciate the warm hospitality, great good, amazing ambience and perfect service we received while we visited the hotel to celebrate a friend’s birthday. Staff made all efforts to make it special and we had the most amazing experience. Hope the pandemic ends soon and we get to visit you again. 😊"
235,50,We had great experience in Sheraton grand.All hotel staff were proactive and professional.It was a wonderful experience.A must visit property and you won't be disappointed for sure and while you are at it be warmly welcomed with smiles .
236,50,"Without doubt one of the favorite hotel I stayed! Upon arrival we were warmly welcome by the staff and manager. The staff was extremely friendly, the restaurant very flexible and supervisor deserve a special thanks.    The atmosphere is so special and food was excellent and pleintful. Our stay was wonderful in every way."
237,50,"We have visited the Grand Sheraton during Christmas season on our holiday as we heard lot about the service and ambiance, Really amazing service we received from lobby the door keeper man was welcoming with warm heart first we seat outside we had few dish with drinks later we dine in Inazia restaurant Chinese cuisine and it's very comfortable the ambience so cozy and very elegant the staff are really enthusiastic and food was delicious. We had order the food  like hargao, edamame,  and I forgot some dish name. They have live kitchen as well the chef are really helpful . One of the Manager was really active and he  provide us show round the restaurant and banquets areas it was very nice place.  Thank you once again for wonderful service by team"
238,50,"Good place to stay, excellent service from the hotel staff. They make sure that all the requests are promptly addressed. The rooms are spacious and excellent so are the restaurants and food. Cheers to all the staff and keep up the great work. Thank u for the wonderful service."
239,50,"Had been here  for a wedding this year..it was very well done, superb food, the staff took care of us and respected all our traditions. They were very friendly and understanding. Rooms were clean and hygiene. Overall comfortable stay"
240,50,Visited this beautiful property with friends and enjoyed a wonderful meal there ♥️ Must visit you won’t be disappointed for sure and while you’re at it be ready to be warmly welcomed with huge smiles 😊
241,50,I’d visited here for dinner and had one of the best experiences. Best service and delicious food! Staff was very courteous and suggested some of the best dishes available. We look forward to visiting again soon!
242,50,I was told by one of my friend to try out at Sheraton. Time came where I wanted to surprise my husband for his birthday. I called up and booked the reservation for Grilled and BBQ restaurant as he is a lover of Steak.  My husband really loved it and that made my day. The Chef was wonderful who actually came up to us to check what we were looking for and he did a excellent job. This is a must try restaurant. All the best Sheraton.
243,50,I went to the pan asian restaurant with few friends and the experience was wonderful. Team at the restaurant and reception was very welcoming.  The food was very nice and ambience was beautiful.   Will visit soon for sure
244,50,"I stayed at the hotel during a business trip to Bengaluru. The service and food was nice, stay at the hotel was comfortable, and the staff was warm and friendly. Thoroughly enjoyed the experience. Looking forward to visit again 😊"
245,50,Comfortable rooms with nice view  ... enjoyed my stay at the hotel.. truly good quality service provided with friendly staff and excellent ambience .. wonderful it was !!! Good quality was good .. enjoyed my trip
246,50,"I really had good time in the hotel. Everything was prefect.  I was told about this hotel and really made me amazed with all the service experience.  The way team take care of us and made us comfortable, we would love to visit again soon if I get the opportunity to visit Bangalore. Room was very spacious and comfortable. Lounge was beautiful and had good time with bite of food and glass of wine.....and most importantly food was delicious with good choices. Service staff was very professional and ensure  that you never get unattended and never make you disappointed.  Thank you such a wonderful experience with my friends."
247,50,"We spent five fabulous nights in the family suite at Sheraton Grand Whitefield (Bengaluru) and had one of the best experiences right from the moment we checked in.  Their front desk staff, Ms. Shivi, was pleasant and welcoming. The Duty Manager, Mr. Sarfraz Khan, was extremely accommodating and kind to move us into a comfortable family suite considering we had a lot of luggage for our interim accommodation and a toddler running around.   Special mention to the Restaurant Manager, Ms. Sudarshana Kataria, who was not only warm and friendly but also genuinely cared for our comfort and needs. Every morning my toddler looked forward to exchanging greetings with her. I remember one morning at buffet breakfast a particular food that my son loves had run out. Ms. Sudarshana ensured that…"
248,50,The stay was amazing...staff was very co-operative..loved the property....would recommend anyone visiting the city to experience the beautiful n exotic experience with this hotel....especially the location of the hotel and the property being huge is also recommendable with family and friends...
249,50,I had a visit to this amazing property with my friends ...we were there to discover thecity...to my surprise the staff was very helpful in guiding us with various places to visit....n hospitality of the hotel is excellent...looking forward for many more stays....
250,50,"We had a great & successful event in Sheraton grand .All the hotel staff , who were dealing with conference & room reservation were very proactive & professional.  Want to thanks Ms Piyali Dutta -events & team for specially taking care of our event requirement .  Lot more event to be done in Sheraton Grand Bengaluru Whitefield   Keep up the good work"
251,50,I had visited Sheraton Grand as part of the corporate event. The facilities provided and the ambience were both top notch and the on site logistics were also very smooth. I recieved great support from all the teams at Sheraton. All the attendees had a wonderful experience and the event was a grand success.
252,50,"I have been to many conferences but I have never had such amazing service. The convention centre was huge and it was one of a kind. If get another change for an event at Sheraton, would definitely choose this place again."
253,50,"Our company has conducted multiple events and team dinners with Sheraton Grand, Whitefield. I have had wonderful experience with them. They are thorough with every mentioned details for the event. Would definitely recommend this hotel to everybody! It's a true sample of excellent hospitality. Thank you again"
254,50,"Visited there for a Family function. Got a good service and excellent gesture from hotel staff, managers. Would like to highlight the food, they got a good higenic and variety of food which is really mesmerizing. I enjoyed the stay and will also recommend my colleague and friends about it."
255,50,"My friends who live in Bengaluru suggested me to opt Sheraton Bengaluru, due to its amazing staff and the hygiene. I have also attended various parties held there and believe me the food is healthy and delicious. The events organised were taken care of professionally and without any glitch. It's worth the money I spent. I would suggest this place for families, couples and basically for everyone!"
256,50,"Went for dinner with friend's, it was nice buffet lots of Varrites veg and non veg dishes.we injoy the mutton dish, prawns and salmon. Restaurant staff was excellent specially manager(Amit) and Chef. Thanks everyone it was excellent Evening.we will coming soon."
257,50,"I visited here as it was nearest hotel where our companies conference was held, it was truly remarkable experience. Total different level of hospitality starting from luxurious rooms to sumptuous food. I would like to recommend Mr. Khan, I believe he was manager on shift for going out of his way and helping me. Kudos to the entire team, keep rocking !"
258,50,It was very amazing experience at the hotel the staff is very nice they go over & beyond to meet the needs. Also reception was very helpful during check in also made our stay more comfortable.Great work please keep doing it will see u next time.
259,50,What an awesome evening it was..perfect ambience..amazing food..excellent hospitality..an evening to remember and cherish for a long time to come..many thanks to all the service staff .keep up the good work!!
260,50,"Few months back visited Feast restaurant with my friends. Service was very good. Food was nice.. Specially the Hazelnut cake which I took home.  Ambience was really enjoyable.  Would like to visit other outlets of Sheraton as well , And the behavior of all stuffs were very good.. 🤗💙 Thank you."
261,50,Sheraton never disappoints..The black forest cake which I ordered was awesome.Ontime delivery.Good service. Thank you. Looking forward to you. My family and I really enjoyed the cake and my birthday😁
262,50,"Seriously speaking I am waiting for this lockdown to get over . I would be the first one to enter the feast . Missing that finger licking good , beautiful ambience and amazing hospitality . Take care guys and see you soon ."
263,50,"I stayed at Sheraton Grand Whitefield with my family. One of the luxurious properties I ever stayed. The rooms are spacious and excellent so are the restaurants and food. We enjoyed the evening at poolside. Best hotel for stay, business meetings and corporate events. Thanks to Amit Rana, Sales Manager, Nitin Director Sales & Marketing and Kulpreet Sales Director. Hospitality is superb."
264,50,"The deal proposition by Sudarshana , Resturant Manager helped me to choose options to make it grand at Grand seamlessly. It was less than 100 guests who attended the birthday celebration and I just heard wow from each one of them  with the ambience and buffet options served courteously by the team felt everyone amazing. It's a great place to select for any occasion, hangouts, business deals which will only leave your experience extremely satisfactory. Tje restro has many varities of options and customisable live counters to make sure the smile you are looking for. It's one of the best place to stay and relax. Last, but not the least , you will receive amazing discounts that makes your pocket light too. So, choose for your events or stay."
265,50,"Sheraton people are very good, they are doing exceptional job during covid 19 to serve the food till doors. We are very thankfull to Sheraton team for this, Food are also very hygenic, nd tasty. Thanks Sheraton team you guys are wwwaaaaoooowwwwwww"
266,50,I visited Sheraton hotel's restaurant Feast in the month of January.It was my first visit in this restaurant. Service and food quality was excellent.Staffs were very helpful and welcoming.  Dessert section was quiet impressive. Would give e a visit again. Thank you.
267,50,Ivisited this place with my family. Had good time spending with Family. Had good reception by the staff over there. Food was quite good too.  Overall spent a good time. Cheers to all the staff over there.
268,50,Wanted to Thank the Entire Team of Sheraton Whitefield for Managing Our Events flawlessly earlier in the Year. Right from Sales  who has been very proactive and looked at every detail and taste of the customer and theme of the event. To a Wonderful Staff and a Great Property  and Amazing Food. We will be back soon !
269,50,All our business needs were taken care flowlessly. Staff is very courteous. Great selection of cuisine and conferencing options. The convention center they have is unique and one of its kind in Bangalore.
270,50,"its a lovely hotel with a very warm staff who are always ready to help you in making your stay comfortable. The ambience of the hotel , food you will get here everything you expect. We look forward to visit this place again"
271,50,"Sheraton staff will never disappoint you. They are doing exceptional job during this COVID, either its home delivered food, laundry services or home cleaning services. No one would know more about cleaning services better than their extremely professional staff. Big shout out to their entire crew and keep up the great work team. Thanks"
272,50,I did a Agile planning event for our Org during January last week in Sheraton Bangalore for 5 days. Awesome service and response from the Team. The hospitality team was excellent and food was great (Had lot of options).
273,50,"It’s late but I am taking this lockdown opportunity to write about my good  experience I had with my wife when we visited Sheraton Whitefield to celebrate our Anniversary.. I must say, it was indeed a great night. Love the decor and what an amazing food we had. The staff was very attentive and we were surprised that they had arranged a cake for us. The situation right now is tough but I hope it comes back to normal again soon to enjoy such lavish experience."
274,50,"We ordered food from Sheraton 2 days back after a lot of thought and finally realising that if we want to order and make sure hygiene is followed then our best bet was Sheraton which is in prestige Shantiniketan.   We ordered some Chinese and when it got delivered we realised that the prices were quite subsidised and the packaging was very neat. The delivery was prompt too. The taste was outstanding as always and the quantity was satisfying to the belly.   We were so happy with the overall experience that we ordered Some Indian food for dinner the same day, and I must say, the Dal makhani was nothing that we have ever tried before. The food was outstanding.   We want to thank Sheraton for the amazing service and good they are providing even during the whole lockdown period."
275,50,"During these times, their home delivery service was top notch. Both from quality & packaging perspective. Pankaj who delivers the food was very courteous and helpful. It was really interesting that they were providing other helpful services too (i.e Laundry etc)."
276,50,"I ordered thai red curry veg and non veg, burnt garlic fried rice and jasmine rice  from Sheraton and it was really a 10/10 from packaging to the ingredients used in each and every item. Amazing Service!"
