,rating,review
153,50,"When I stepped into Golden Palms Hotel with my family I left one world behind. Very nice place to stay in Bangalore. The space is breezy, pleasant and peaceful feel like an oasis of peace in a busy City . In evening if you sit near pool side you will love the ambiance around. The staffs are very friendly and more than willing to help you. They made my family feel at home while being far away from home. Rooms are specious, comfortable, quiet, and clean.   I simply loved the food here. Loved the place and highly recommend a stay there."
154,50,"One of the best experience in Bangalore.Good food ,service and very helpful staff.Check in was smooth and fast.The best part was food and the leisure activities the resorts had.Highly recommended for both families and business purposes.Will visit again"
155,50,Me and my friends went on a day out on Sunday. We had had a great time there. The pool is very big and properly maintained. We loved the food. They had a huge range of veg and non veg food with awesome starters. Specially the Chinese food at Hidden Dragon was too good. We also went to the spa and had a great experience. It is a lush green and beautiful property and very good for leisure stay with so many varieties of entertainment and sports.
156,50,"I was looking for a place where I can spend some relaxed time with my family after my hectic work schedule last month . i wanted to be in a place that will have somebody for all my family including some good exotic delicious food . And without doubt I can tell you the experience was beyond what I thought at Golden Palms resort - An Extotic Resort outside the busy traffic zone , palacial feeling in the rooms , great amenities to get entertained especially experience in the one of the largest  Swiiming pool was beyond my expectation . This was complemented by great food especially Biryani and Awadhi food sitting in the moonlight near swimming pool was my family enjoyed and would love to go again and again . I was amazed to see the Chef came back to my parents & Kids asking about…"
157,50,"Comfortable cottage type rooms facing towards lush green garden view, huge swimming pool with a nice serene bar and wow food.  They have a Badshah restaurant Operates in the evening serves Awadhi Food, Awesome Kebabs and Biryani, Very Authentic Awadhi Food. The resort as find packed from the people around with so many corporate.  We were on leisure trip. There was a big wedding also for the same two night three days and every where can be seen varieties of food being served.  staffs were very informative and taking care. Spa is Awesome. They have a one of the largest Spa and all therapists are extremely good one. We took 04 Spa treatments in Two days. Worth to spend. In Spa, Ayurvedic treatments not expensive as we thought which normally in five star resorts"
158,10,"Nothing seems to be right with this place...  Post checking at 12:00 pm Basic things were missing like towels, room slippers, hand towels washroom kit... When called reception informed that everything will be up by 4:00 pm..!!! Lol... So they were expecting us to wait till four...!!!! No one speaks in proper English, so if u know kannada then it's good otherwise forget communication with these fellows... Overall it's good property but with very poor management... I feel its too big for them to manage...."
159,20,"We celebrated one Of Our Friends B'DAY. To be Really frank, the Service did not match with the looks of the resort.   1. Poor Room Service  2. Not so great Food.  3. Well maintained Pool. 4. Great Ambiance.  5. Well Spread Greenery."
160,10,This was my 3rd visit to Golden Palms and I must say that it will be the last one! The property is nice and big and the swimming pool is good..but the good news ends here.   Right from the time we arrived we knew that we are going to have a horrible stay..some big fat Indian wedding had just got over and the decorations were being pulled down..making the whole place a mess. There were too many corporate lunches in the coffee shop leaving no place for guests to sit and eat..all tables being reserved for companies! Where do the guests sit and eat??? The food was bad and priced at Rs 1250 per head..too expensive for the kind of food served..should have been priced at no more than Rs 500/ head.  Coming to the rooms..very shabby decoration..looks like no renovation has been done for…
161,10,Very badly managed. Food quality was very very bad. Do check with this resort that there is no wedding function in resort during booking period (if you really want to come in this resort). Otherwise it will be really horrible to come here and relax.
162,30,The hotel building is nicely designed in a huge area full of greenery . The rooms are well equipped with all a traveller would normally need . The property is old and several places need renovation / modernisation . However the service staff is very friendly and efficient and the food at the coffee shop good . The swimming pool is very big and there are a lot of leisure activities .
163,50,"I stayed here in Feb this year, the hotel is very nice. Check in process was quick, good rooms, lush green gardens and huge swimming pool. Poolside restaurant was nice and food was good.  The front desk staff is very polite and professional, thank you all keep up the good hospitality. Will be back soon with family this time."
164,50,"My wife surprised me on my birthday to this resort on a day-out experience and the experience itself was awesome !!  We booked the day-out package for Breakfast-Lunch-Hi_Tea, was initially reluctant to go here thanks to the reviews on the resort for bad service and rude behavior of the staff but then thought of giving a try.  When we arrived at the gate we were asked just one question, ""Do you have a reservation?"", my answer was yes and were let in without any further questions. We didnt have to even go to the reception for check-in as a display board at the front of the reception building welcomed us and directed us for Breakfast. The breakfast spread was vast ranging from Continental to Indian; bacons, sausages, baked beans, bread, pancakes with Maple syrup, Upma, Idli, Vada,…"
165,40,"Away from the huzz and buzz of the city, this resort is a nice place to have a quiet weekend. Their buffet breakfast is nice. They have a nice pool and lot of open and tree lined spaces to stroll around."
166,10,"This hotel is Improperly rated as a five star.  The pool had 6 inch black fungus ring around the edge.  Our room was dirty, human hair on the pillow, no towels, security lock on door broken.  Fight outside our door at 2 am.  Buffet meal not kept hot enough to insure food safety.  Grass long and not mowed.  Air conditioning did not cool the room.  We checked in after 10 pm and were too tired from traveling to change hotels that night or we would have left immediately.  This property is miss represented and miss managed."
167,20,Was on a business trip this February. Rooms are comfortable but service is very unprofessional. The property is quite spread out so definitely needs better signage guiding residents around. Food spread is decent.
168,10,"With high expectations visited this property for a company program.  Very old property, not maintained properly. Rooms and toilets have stinking smell. In fact there is no lock for wash room in most of the rooms. Food items also not that great.  House keeping service is very pathetic. Rooms are not cleaned and no amenities kept in the room. Even for bath towel & Soap, it took more than 1 hour to serve.  Customer service also very poor.  What is the use of having huge property, without proper comfort level? Not worth it."
169,40,"they have good set of amenities for day outing.  Squash court, tennis, table tennis, pool, carrom, badminton, cricket, football, volleyball, water volleyball, and many other activities to be performed. we were welcome by welcome drink, then breakfast. After BF we performed indoor and out door activities and later had lunch. After lunch we went into pool and completed our day outing with high tea. Breakfast and lunch was good, with sufficient quantity of food. It's well maintained resort.  One thing you need to take care is carry a pair of nylon cloths, as they strictly don't allow cotton cloths."
170,50,"I stayed at this beautiful place during the 14th Pravasi Bharatiya Divas this January.  It is a beautifully laid, well spread out place with comfortable rooms and good food.  Since it is out of town, you can evade the notorious Bengaluru traffic and at the same time enjoy the peaceful surroundings. It's an eco-resort with lots of green space and polite staff.  Hugely recommended!!!"
171,40,"Visited this place in February, group size around 350 employees for a night. Good experience, even with such large group, they were able to do a good job. Rooms are nice and the pool is good. Liked the food as well. Have done events in most of the large properties in Bangalore and around, the real test of these resorts is when you have to manage such large group and the activities and Golden palms did a good job. It was pretty smooth, staff was responsive and no issues with the billing as well.  Recommened for team outings"
172,40,"The unending canopy of coconut tress is heavenly soothing .Well curated resort : Big & Beautiful.Rooms are nice,staff is very helpful.But the food is not proper.Lot of improvement in food quality & taste is required.Reputed properties like Golden Palm are not expected to compromise on food aspects.Vast swimming pool & recreational activities like lawn tennis,volley ball,table tennis make the resort more happening."
173,30,Resort is good and vast . Nice swimming pool and bar . Breakfast was good . But the food that was arranged for lunch was not tasty and I did not like it . Food was spicy was not as per my taste . Limited variety for the money spent by the company
174,50,"Visited on 26-2-17, Sunday with my better half. Based on the multiple bad customer service and room quality reviews I was very doubtful about this resort but I did have a great experience while I was here frm the start till the end. Chkd In at 1 pm my room was ready and did not have to wait, they did ask for 2k as security deposit for wch I had to run to the ATM as I wasn’t going to let them write my Crdt Crd details down. The # was 105 located on the ground floor left of the reception. Well guarded by lots of security guards .  As I am a member of this place I had a coupon for buffet but I was informed that it wasn’t valid for Sunday lunch and it was mentioned on the back of the voucher, cant blame them I missed thr fine print. Did have to pay 2600 Rs after the discount of 20%…"
175,40,"Swimming pool is huge. Facility is very good and spacious. For the size of the facility, the games area is quite small and you will have to wait for your turn most of the times.  Food is decent. Rooms are pretty good"
176,30,"We had a team offsite planned in this place, while the rooms are decent and it's a beautiful property, it's really far off from the main city.  Also the toilets were not clean, the housekeeping needs a push. The place could be wonderful if they gave attention to things like clean bathrooms in the lobby area and the food as well. Good served during breakfast and lunch was mostly cold."
177,40,Had a very nice experience staying there with family and friends.the property is quite well maintained and calming.spa services are the cherry on the cake.i felt its a piece of heaven in todays rushed life.a must visit if you are looking for a quite relaxed time and some pampering
178,50,"Excellent Resort, really it takes you  near to natural beauty which can help you in getting refueled. Perfect destination which i will recommend to all . Food is too Tasty and will surely hit your taste-buds. Will surely visit here again .Pool area and Spa is at its best , but it needs to be updated as looks older at specially Spa . Staff was good and courteous."
179,20,"I remember this property from many years back. I had very high expectations when I visited them for a company program. Right from the word go the property looked tired, old and musty and a visit to the lobby level washrooms further validate the signs of total disarray. The toilets were totally stinking with no locks on the door, The food was OK at par with Dhabha food and finally a visit to the room further gave the impression of a lackadaisical management . The rooms had a strange musty smell and the toilets were just not clean as one would expect in a property like this."
180,50,it is one of the best  hotel and spa in karnataka i visited this place 3 tomes and finall i riveted just Assamese its quality behavior aswome u just visit and see you are requested to visit this place and see
181,30,"Golden Palms is surely one of the best resorts around Bangalore in terms of its architecture and space,lavish and beautiful green lawns, huge swimming pool and well maintained spacious rooms.  However the food is very average and not at all worth the cost.We decided to have dinner at the Poolside Restaurant named 'Badshah' which boasts of serving authentic Awadhi Cuisine.The Menu looked very enticing and we decided to go for some Awadhi Kebabs-.The waiter came back after 5 minutes informed that this particular dish is not available and we could go for Mutton Boti Kebabs.We agreed and asked him to go ahead and get the same. The Kebabs served were made out of stale meat,tasteless and were hard to be chewed upon. When i complained to the waiter,rather than accepting the mistake,he…"
182,10,"We had stayed in this resort for 2 nights in a deluxe suite room. You need to pay money only for the room and ambience.  They charge ₹1300 for a lunch/ dinner buffet and the food they serve is a STALE food.  The bar tender near the swimming pool has lots of ATTITUDE. After telling the names of person who booked the room he rejected to serve drinks. When asked for manager he said he himself is the manager.   When asked about the food, there staff said you need to eat what ever is served (whether it's stale food or what ever). After paying a hectic amount, want to have stale food it's a must visit place."
183,40,"It was a day outing with my team mates so this review doesn't include stay. The overall hotel is beautifully build ,exceptional architecture everywhere. The food is very good , we had breakfast and lunch. The breakfast spread was huge and lot of varieties which caters to Indian and foreign taste buds. The best part is the swimming pool which is a huge huge place. The swimming pool is divided into many areas with water polo , volley etc.   All in all its worth all the money you pay."
184,50,"I stayed at this hotel for 2 nights during a Medical Conference. The area is simply huge with ample greenery and lot of option for outdoor activities including a lovely swimming pool. Food was great, as was the service. Loved my stay here and would surely love to visit again."
185,30,"Bit outdated interiors but functionality ok rooms , satisfactory, tasty food but not pleasant restaurant. Since this hotel is about 18 km on outskirts to the main city. Very spacious hotel with good car parking facility. Good back lawns with palm trees around."
186,40,"I have been here for 4 days, during an official visit to Bengaluru. The place is good.. It's a wide spread resort and they have good facilities for sports and recreational purposes, they have an amazing pool and and a bar on the side of the pool,  night experience is good..  It will perfectly suite for a team outing purposes.. I have seen a wedding happening in during the same period when I was staying... Staff are good...  "
187,40,"This place is great for team outings out of Bangalore. The ambience is wonderful with lush greenery and huge pool. They have a nice 800m loop for jogging/running which is shaded by large trees. The pool area is really big. They have tennis and squash courts. They have indoor games like ping pong and carrom board. The breakfast, lunch and dinner spread was very good and extensive. The rooms and bathrooms are spacious and clean but dated. Service is very slow. Beverages like tea and coffee need improvement."
188,50,"This is truly a 5-star resort with ample space with lot of greenery, living up to its investor's dream.  Peacefully placed in the serene outskirts of Bangalore.  Stay is comfortable with large swimming pool and multiple restaurants inside the resort.  Decent place for family vacation and gathering."
189,30,We have finalized the company's annual day event (with an overnight stay) at this place. We were around 50 adults with 10 kids.   Property - Its a huge property and well placed rooms. But all are ageing as it is very old. You can see the rooms show the age. Otherwise decent rooms with ample space. Good option for large groups  Facilities - Facilities are good with lot of options to do as a team and as individual. Good place to have team activities with good privacy and own space. Team thoroughly enjoyed  Service - I feel their service can improve a bit as our evening tea was very cold when team was little late and they did not bother to serve it hot. Once prepared they just left it like that.  Also their planning can improve a bit as there was no once to carry our bags to rooms…
190,20,"This used to be an awe-inspiring destination. The view of the pool and the sprawling lawns lined by the cottages present a dream like reality. However, maintenance has certainly taken a hit as has the food and service. One can only wish they really do some introspection. The insipid welcome drink served gives away the lack of will to really be hospitable to the guests!"
191,50,I went there few months ago and i have taken Spa services there. After Spa i feel very relax and calm. i suggest to everyone to go there and try Spa services to feel relax. i feel it releases my stress and relax my body too.
192,30,"Sprawling buildings spread over around 20 acres of lush greenery.  Lovely pathways and spacious rooms.  Many conference spaces.  Outstanding banquet service by Rudresh and team.  Good food and courteous room service.   Unfortunately, all these positives were diminished and the overall experience made uncomfortable by a few glaring negatives:  1.  In spite of clearly communicating our requirements well in advance, and getting definite assurances from a smooth talking Sales person, the banquet hall was filthy.  The carpet folded up in places, split in the centre, and stained with spill overs.  The mattresses and bolsters that we had asked for were also cheap and lumpy, torn and stained, and most of them had no covers.  Thanks to Samsul, after much tension and wastage of time, we…"
193,40,Went there to celebrate our wedding anniversary. Overall a decent stay though property has started showing signs of ageing. Staff are commendable serve with a smile. Breakfast was decent and overall experience was satisfactory. 
194,40,"Rooms & stay was very good. Enjoyed. Within bengaloru but away from home, felt very enjoyable & good place for relax, get rid of tention from all day workload. Food right from breakfast to dinner, you can have your choice & taste."
195,30,"Let me start off by saying that I fell in love with the architecture and the place. Beautiful is not the word.  But old is not gold for this hotel.  Upkeep,  maintenance,  Bed Linen Quality,  Frayed Linen and Towels,  I complete room accessories.  Do I need to say more?  Why do they let such places go bad when they put such efforts to create beauty I wonder.  And if you would train your staff,  we would still forgive you but even they are not informed.  So book it in bulk for a wedding but please do not go alone. Not worth it!!! "
196,30,"This place is always crowded with corporate folks. Though we stayed here on a Wednesday and requested for a room away from the noise, they provided a room near aquabar where they had put loud music. They were not ready to provide us a different room.  They also do not provide high tea & snacks for package with AP plan which is really a surprise.  Our room was located near STP and there was a foul smell outside the room.  On the positive side, food spread and taste is very good in cafe solaire and staff are very helpful.  Property is also quite huge with lot of greenery and we enjoyed our many walks."
197,40,Golden Palms Hotel and Spa is at a comfortable distance from M G Road and is famous enough to get directions to reach the place.  It is a well-planned property with aesthetics and comfort built into the landscaping.  It boasts of the largest pool in Bengaluru. Food at the restaurant is excellent.  Rooms are comfortable with all the amenities that have now become regulars at any hotel.  We found service in the restaurants a bit erratic.  Remember to carry balls or floats for the children to use in the pool.
198,20,"Visited yesterday. Not at all satisfied  Staff is very poor, dont cooperate at all. No courtesy for tge guests. Not enough customozations for food and food options are very limited.  Not a good place for corporate events. "
199,30,"...that need a lot of renovation. Someone is not taking care of this really big and iconoc hotel.   Food is ok, but staff tried to fool us on the tab for drinks. This is really really bad when coming as a company the enjoy ourselves after a tough year. "
200,30,"Visited for work group function 8 nights, location is out side CBD and it's not noisy and better air qualities.  Airport is around 1.5 hours by taxi. Staff is friendly and helpful, and we secured a good deal room and food package including conference room. Now the average rating is considering India standard and price we paid half city rate per night including all meals, love the Indian food, they have Chinese won't recommend. Rooms are below average motel like, bedding and pillow are really old would do with a change. Overall upkeep is bad and lack investment as you see missing tiles in pool, bed room door not easy to open, many colleagues was locked out of room keycard issue. Everything look nice from a distance don't look close.  With that aside we enjoy the experience and…"
201,30,"The hotel is actually beautiful but the maintenance is not up to the mark.  Rooms are nice but maybe a bit overpriced.  But if you are going there for weekends its really good, only if you are a bangalorean, since the hotel is located on the outskirts of Bangalore there is not much pollution. Gym is nice. Spa is nice too.  Overall maybe a 3.5/5"
202,30,"We were put up in this property for a Customer Meet, we were welcomed by the Management team and the check in process was swift and smooth, but I am sure it went smooth because the rooms were already allotted before hand the the same was being handled by the our supplier who's Customer meet we were attending.   Upon going to the room from the lobby somewhere around 12 Noon, we noticed that the housekeeping of the hotel is in really pathetic condition, there were soiled plates lying outside almost all the rooms and the same seemed to have been there for almost a night and still the they were there even though it was noon, the building seems too old and there are patches where the paint has completely come off showing the age of the property, entering the room, we noticed that…"
203,30,"One used to hear a lot about this 'iconic' hotel. Unfortunately it has now lost some of its lustre. Gives the impression of a once beautiful property which is currently down on maintenance. Stingy housekeeping staff to say the least. We were booked in a triple room which was laid out for 2. No sign of the extra bed till after 7 pm. When asked for a towel the housekeeping peeps into the bathroom and says but you have 2 already. Shocking behaviour for a '7-star'. Breakfast was inedible - and I am not a picky eater by any standard. The so-called baked items were rubbery with some green goo teased onto them. Everything at the buffet was stone cold and when asked about it the staff replied it was because of the A/c. Sorry, but I have eaten every other breakfast buffet in the a/c as…"
204,50,"Beautiful well maintained property near Bengalore. Its a big resort with huge well maintained swimming pool in the middle surrounded by spacious villas. Each villa has verandah facing the garden & pool. Beautiful landscape & spacious dining rooms & poolside restaurent.   The best part was their customer service. I forgot pair of clothes. They promptly couriered to another city very next day!!  Overall one of the best resorts with excellent customer service, beautiful landscape & spacious amenities.   Highly recommend. 😊"
205,40,"Went for office function and liked the food, ambience, pool, environment...almost everything...Nice place just in the outskirts of Bangalore...Liked all the dishes served in the buffet lunch and dinner served beside the pool...will like to visit again!"
206,40,"The property is huge and well maintained however the rooms seemed old. Good food, neat, pool side bar and very courteous staff. The swimming pool is huge and tidy.   Overall, a good place to be while on a vacation."
207,40,"A well spent Sunday!!   Sangeetha the sales director was easy to work along with and ensured that all the arrangements for my team had been done and assured everything would be in place as suggested.  Sunday, the day of the outing. I was promptly being called and followed by Mr.Mohanty who was handling the F&B and ensured were the breakfast was being hosted for our group, he was also very prompt on addressing about the timings and the flexibility.  Everything was well charted out for us and the food was generous and very tasty, I don' t think there was anything that was a let down. The teams enjoyed their day. The only let down (and I am being nit-picky) is the desert which was not up to the mark.  The pool is an USP and the teams had lot of fun, the only other disappointment…"
208,50,"I heard from one of my friends. Golden Palm , Hotel & spa is Providing best service. I suggest you to miss the service. The Service is Awesome.I'm Planning to visit once in every Month. Visit once you can feel the best Service"
209,40,"The Hotel is very spacious and peaceful. The check-in part was not so great... as it took more than an hour to check-in despite of requesting it for 12:00 Noon... Even no Welcome drink has been offered and the room is far away and no cart was provided so it's a tough walk mid-noon from reception to the room with a toddler.   Other than check-in part rest of the day stay was great.. only problem is every facility in hotel is bit far and it would be very difficult move around without cart (battery car), especially for parents with toddlers / infants. or elderly people  WiFI i snot working... Food is Great... Staff are courteous...  Check-out portion is smooth.."
210,30,During our recent family get together we experience that this is very nice property well spread over to a large area. Rooms were good and specious. The biggest issue is that poor service and thus may be effecting the customer service greatly. They must improve their service to turn this property a great place to unwind. Food spread is also good.
211,40,"We visited this place in MARCH 2016 as a part of team Quarterly. It bit far from the city but worth it that much traveling as it has the best facilities for both indoor and outdoor sports.  Some of our teammates who were not in mood to play cricket under burning sun, enjoyed indoor games like,  1) Badminton 2) Lawn tennis 3) Table Tennis 4) Chess 5) Foosball While bunch of us enjoyed a cricket in outdoor. After Cricket we had lunch, lunch was great. We hit swimming pool after lunch and never wanted to come out. But it was time that pulled us out for returning from the Golden palm resort. Before leaving they had arranged 2 snacks and Tea/Coffee for us.  IT WAS GREAT PLACE TO VISIT AGAIN n AGAIN.  By the way it was 3rd visit in a 2 years from same team. Thanks for arranging such a…"
212,40,"I had been to this place yesterday for a team outing with office colleagues. We started with Water polo and pool volleyball. The bar here on the pool side is very expensive. The  food buffet was tasty with a good spread. One can also play volleyball, badminton, cricket for team activity."
213,30,"Nice greenery just outside the city. This place is mostly well-maintained. I enjoyed walking around the property. Main downsides were some old, run-down furniture in the room and moss on the sides of the (otherwise great!) swimming pool.  The Italian restaurant is a joke. There was no other customer there when we went and there were at least six staff members, yet it took them nearly 10 minutes to get us the menu. A single copy of the menu for a group of three. The food itself was very Indianized, and setting the bill took about 15 minutes.  Most people just go to the buffet place and there is neither the place not the staff to handle the crowd. This was at lunch and at breakfast ... dinner was relatively quiet. The breakfast spread is quite reasonable.  Cost: Very expensive! It…"
214,50,Words are less to describe this resort. The entrance is Royal. When you are lifted in the golf cars from  the reception and taken to your rooms you and on reaching your rooms you feel you are pampered in true sense. Food is the speciality here. Shall visit again some time in future. 
215,10,"I attended a two day conference at this terrible resort. 1) Staff was inadequate for such a large resort. 2) Whatever staff they have have no sense of respect for their customers. Rude, incompetent, incapable, idiots of highest order including their managers who worse than the staff working under them. 3) Food is pathetic 4) I ordered room service. It took them 1 hour to serve the food. Domino's delivers pizza in 30 mins. 5) I had a presidential suite at this property. Ideally, they should reserve a cart for their guest staying at presidential suite but leave that aside, I kept calling the reception for it but they did not send it and I had to go to the reception personally to call a cart to get my luggage from my room while checking out.  Would not recommend this property for…"
216,40,"Stayed there for a 2 nights. Food was good. Rooms were large size and well decorated. Bathroom was nice with jacuzzi. Quiet and peaceful. Though far from the city. Not much activity to do, but relax. Pool is large and clean. Will have to walk good distance from room to reception if your room is far... Didn't mind the walk though. Tried calling buggy many times... but did not turn up ... So had to carry my hand luggage all the way at check out. Overall a good experience."
217,30,"I stayed here for one night and it was OK.  Checkin process took longer due to the crowd. We were given a room near to the reception and it was good. As the club house, kids play area & few restaurants are near by.  The restaurant near the pool is crowded especially during the lunch (buffet - Sunday brunch) and very poorly managed. There are no proper tables to have lunch and no booking/reservation system. And Sunday brunch costs around Rs. 1250 plus taxes.  We had a very good time in pool with my kid. Pool is very well maintained with all the changing & shower rooms. Swimming attire is also available for sale.  Lawns are very well maintained.  Food menu is too pricey."
218,20,I visited the resort with family on September 5th for a day outing and the experience was not that good. Right from the car parking the staff were not attentive. No staff bothered to pay attention to us. There was no welcome greetings. The reception staff were not at all pleasant and didn't even bother to say a good morning. Buffet breakfast and lunch were just ok nothing great. But the terrible staff never came to us and offered any help. We had to ask for each and everything we wanted. The swimming pool was really big and good. We enjoyed there. We paid extra Rs. 200 + tax per hr for cycle and enjoyed that as well.  There were indoor and outdoor games as well. The property looks appealing overall but can't comment on the rooms since it was a day out package and didn't take a…
219,50,"Stayed at this property for a well needed time-off and was truly memorable. Each and every facility of this property was well maintained. Right from check-in till check-out was smooth. Staff, food and ambiance are too good. I have been to this property for several day-outs in the past and each time they have improved a lot in each and every department. Thank you team."
220,30,The hotel had an attractive ambiance and the staff were quite friendly. The overall maintenance was bad . The food was average . This place is good for a night stay. The pool is a great place to play and have fun!!! The maintenance has to be given attention to at as it is quite an old resort.
221,10,İ am traveling all over the world because of my biz i stayed lots of hotel i can stay any of again but not here only ambiance is good other things is terrible foods not good rooms is not cleaning perfectly not changing towels daily and they are not checking mini bar very far from city and find taxi is not easy 
222,40,"We had a two night- three days stay at the hotel with my family and friends. After celebrating the birthday one day prior , we had a great wonder stay with lot of enjoyment and great food.   The Cafe Solaire buffet had always been my family great choice with lots of varieties and awesome food.On Sunday we had the best of the Brunch with lots of fun and activities. It was a long course of food , food and food with unlimited soft beverage and beer.The Resort was completely gave a experience of being in fare with so many people and the resort was managing very well meeting people across and taking care personally.  One dinner we had at Hidden Dragon ( Great Chinese Food ) and the Badshah - the pool side specialty restaurant with attached Bar surrounded with beautiful Coconut Trees…"
223,20,"AVOID THE MEMBERSHIP- ""PLEASE READ MY EXPERIENCE""  I am doctor who is practicing in Bangalore who was duped with their annual membership and felt insulted on visiting the resort with family by the treatment meted out by the staff at the resort. The sales guy who sold the membership informed that except for new year one can avail the complimentary offers when ever one visited. On a sunday with my extended family who was visiting from Singapore we visited the place only to be told that the membership is not to be used on a Sunday. A person by name Marium incharge of the restaurant "" you are not supposed to come here without verification and if some body asked you to go to central jail as part of the contract would you sign it without reading terms and conditions"""". I am quoting…"
224,10,"We are on official trip with my team to Golden Palms and in last two days lunch I have continuously found hair in Biryani... Staff is very rude and doesn't seem to care about guest, no courtesy in informing guest before closing buffet... I have seen people waiting  for food and useless staff just don't care... I felt like I never had food in last two days and finally I had to pay in Badshah Restaurent and get some quality food and it was very good.seems like complimentary food provided by hotel is of lowest standards and seems like intentionally they are keeping low standards. Overall I never found staff to be caring and seems like they are enjoying reputation as corporate customers make a bee line to arrange their workshops. I planned to arrange 3 more workshops for my team but…"
225,30,"I stayed for one night as part of a corporate conference. It is well located about 40 minutes out of central Bangalore - once you are there its hard to believe you are that close to a major city - its a quiet and tranquil spot.  The rooms are perfectly adequately appointed and the balconies on the upper floor rooms are large and offer a great perspective of the gardens and pool. I really enjoyed the large shower and the water flow was strong and hot. Very nice.  Room maintenance however was lacking so it looked and felt a little shabby. The gardens are very nice (but watch out for falling coconuts) and, although I did not try the pool, it was a very inviting central feature. Breakfast at the poolside was a nice way to start the day and I thought the food was ok - a little…"
226,10,While i am staying writing this review to my friends...please don't stay and loose your money and comfort.morning breakfast area the staff is very rude.very bad attitude.morning ordered for a coffee and first time there is some brown color particle in it and asked to replace the milk and again they bringing the milk and same problem.its very funny and my personal plea is please don't stay and loose your temper
227,30,"We were on a official outing in a week day. The breakfast was up to the mark. The behavior of staff was rude and no courtesy. The lunch was terrible and not sure how they got a 4 star resort accreditation. The Sports facilities was having variety, but no quality equipment."
228,30,"Rooms felt old and could observe cracks, leakages, sqeaky/shaky doors. Service is slow - we asked twice for napkins in our room and we got paper towels instead of Turkish napkins.  The food buffet varieties and food quality was only average. Food again seemed quite overpriced for the quality.  Pool is really huge and have 2-3-4 ft depths. Spa is great. Room layout is really good with the rooms on the top floor having a big balcony facing the pool. Checkin/out experience was quick and hassle free.  Overall, it felt overpriced for the money paid."
229,50,"Had been to this place for team day out, we thoroughly enjoyed activities at the resort with people mostly engaged with pool games and buffet lunch. Spread was superb with mix of Indian and continental cuisines well complimented by live counters. Room charges are slightly on higher side but the overall experience makes it worthwhile."
230,40,"This one is more known for its ancestral lineage of ownership to Mr. Sanjay Khan of course the event of his son's wedding! So it's been a while since that event and the ownership has changed hands.   Let's get into the criticism right away shall we?  Rating 1 to 5 with 5 being the highest.  Ambiance: 3 - So the fact is that the glory days are gone and this is very evident. There are more than a few cracks visible(literally) and the splendour or opulence that this property may have had in its hay days is lost. Still remains massively impressive in a few counts, one the size of the pool GIGANTIC! The property spans over quite a few acres so it's visually very appealing in the evening with the lights on (most of the eye sores are hidden)  Rooms: 3 - Tired rooms, has had some…"
231,10,"Went there for a day out on our Anniversary. Their pool staff is horribly rude. I immediately called up the manager to cancel my booking since I just got in there and haven't used any of the facilities. He gave me sweet talks etc but our day were ruined so asked him cancel and refund my money. He promised to take care of it but I never got any refund. Needless to say, I've filed charge back on my credit card. They need to train their staffs. At least teach them to behave and not to stare at ladies like rapist."
232,40,"Golden Palms Hotel & Spa is a very nice Hotel to stay...!!!  Hotel Rooms are spacious with Balcony...!!! Swimming Pool is huge....!!! One of the biggest I have seen in any Hotel.  They also have good facilities for recreational activities...like Tennis Court, Open Badminton court, Snooker and Pool, Squash, TT and few other Indoor Games...!!!  Food Quality is good. They have a very big property...!!!  Overall a good experience of Stay in this Hotel."
233,40,"A nice  place to spend cosy time. I went to have a 2 days business conference . The place was very crowded with EY corporate meetings etc.  Lunch was very good with lot if options.the resort is owned by a celebrity Sanjay Khan in past due to that his choice of selections reflect every where be on wall painting or Sculpture. Good fountain every where. Pool side is best in class, room are cozy but need mosquito repellent  due to greenery. The  jogging track is a great place to walk.  The buffet spread certainly nowhere near a five star spread. Overall good stay"
234,40,I went there for a corporate offsite with colleagues. Its a luxury hotel with a spacious outdoor swimming pool. The food quality was great. Its rated as a 4.5 Star hotel in most of the websites; few rated it as 5 Star also. The service quality was of good standard. We had a musical programme inside one of the restaurants which offered quality food options. It is located in a peaceful locality away from the hustle bustle of the city. Overall a nice place for business meets and group offsites.
235,40,"Great place to spend quiet and cosy time. We went to have a romantic weekend to celebrate wife's birthday. The place was very crowded with several corporate meetings etc. Italian restaurant was not available and the Chinese one was not looking impressive. Lunch was very good but dinner was bad.   All is not hunky dory as is believed just because the resort is owned by a celebrity. There are areas of improvement to bring the rating up to its formerly five star status. Right now it hovers near a four star, mainly staff centric. Entirely a personal observation and opinion. Most of them have poor knowledge and comprehension of English as we experienced at the restaurant, reception, billing, and spa. There is no sense of urgency in attending to customer needs, giving the impression…"
236,50,"nothing too more than other resort asias no one swimming pool near tumkur bangalore highway with an extraordinary natural experience for all kind of people better for any kind of group, business family n all"
